Text	POS	Dep	Head
mais	CCONJ	cc	hérissée
hérissée	NOUN	conj	barbe
;	PUNCT	punct	lisaient
ils	PRON	nsubj	traversaient
traversaient	VERB	ROOT	traversaient
sans	ADP	case	peine
peine	NOUN	obl:mod	traversaient
ces	DET	det	plateaux
plateaux	ADJ	obj	traversaient
abaissés	ADJ	acl	plateaux
et	CCONJ	cc	rampes
ces	DET	det	rampes
rampes	NOUN	conj	abaissés
adoucies	NOUN	acl	plateaux
qui	PRON	nsubj	descendent
descendent	VERB	acl:relcl	adoucies
an	NOUN	xcomp	descendent
Sénégal	ADJ	amod	an
.	PUNCT	punct	traversaient
«	ADJ	ROOT	«
Ce	PRON	expl:subj	eux
sont	AUX	cop	eux
bien	ADV	advmod	eux
eux	PRON	ROOT	eux
!	PUNCT	punct	eux
dit	VERB	ROOT	dit
le	DET	det	docteur
docteur	NOUN	obj	dit
,	PUNCT	punct	dit
les	DET	det	Talibas
cruels	ADJ	amod	Talibas
Talibas	PROPN	nsubj	dit
,	PUNCT	punct	farouches
les	DET	det	farouches
farouches	NOUN	conj	Talibas
marabouts	VERB	acl	farouches
d'	ADP	case	Al
Al	PROPN	nmod	farouches
-	PROPN	nmod	farouches
Eladji	PROPN	nmod	farouches
!	PUNCT	punct	dit
J'	PRON	nsubj	aimerais
aimerais	VERB	ROOT	aimerais
mieux	ADV	advmod	trouver
me	PRON	expl:comp	trouver
trouver	VERB	xcomp	aimerais
en	ADP	case	pleine
pleine	NOUN	obl:arg	trouver
forêt	NOUN	nmod	pleine
,	PUNCT	punct	trouver
au	ADP	case	milieu
milieu	NOUN	obl:mod	trouver
d'	ADP	case	cercle
un	DET	det	cercle
cercle	NOUN	nmod	milieu
de	ADP	case	bêtes
bêtes	NOUN	nmod	cercle
fauves	ADJ	amod	bêtes
,	PUNCT	punct	aimerais
que	ADV	mark	tomber
de	ADP	mark	tomber
tomber	VERB	advcl	aimerais
entre	ADP	case	mains
les	DET	det	mains
mains	NOUN	obl:arg	tomber
de	ADP	case	bandits
ces	DET	det	bandits
bandits	NOUN	nmod	mains
.	PUNCT	punct	aimerais
--	PUNCT	punct	ont
Ils	PRON	nsubj	ont
n'	ADV	advmod	ont
ont	VERB	ROOT	ont
pas	ADV	advmod	ont
l'	DET	det	air
air	NOUN	obj	ont
accommodant	ADJ	acl	air
!	PUNCT	punct	ont
fit	PROPN	ROOT	fit
Kennedy	PROPN	flat:name	fit
,	PUNCT	punct	fit
et	CCONJ	cc	gaillards
ce	PRON	nsubj	gaillards
sont	AUX	cop	gaillards
de	ADP	case	gaillards
vigoureux	ADJ	amod	gaillards
gaillards	NOUN	conj	fit
!	PUNCT	punct	fit
--	PUNCT	punct	vole
Heureusement	ADV	advmod	vole
,	PUNCT	punct	vole
ces	DET	det	bêtes
bêtes	NOUN	obl:mod	vole
-là	NOUN	dep	bêtes
,	PUNCT	punct	vole
ça	PRON	nsubj	vole
ne	ADV	advmod	vole
vole	ADJ	ROOT	vole
pas	ADV	advmod	vole
,	PUNCT	punct	répondit
répondit	NOUN	conj	vole
Joe	ADJ	amod	répondit
;	PUNCT	punct	vole
c'	PRON	nsubj	chose
est	AUX	cop	chose
toujours	ADV	advmod	chose
quelque	DET	det	chose
chose	NOUN	ROOT	chose
--	PUNCT	nsubj	dit
Voyez	PROPN	nmod	--
,	PUNCT	punct	dit
dit	VERB	ROOT	dit
Fergusson	PROPN	obj	dit
,	PUNCT	punct	incendiées
ces	DET	det	villages
villages	NOUN	obl:mod	incendiées
en	ADP	case	ruines
ruines	ADJ	nmod	villages
,	PUNCT	punct	incendiées
ces	DET	det	incendiées
huttes	NOUN	amod	incendiées
incendiées	VERB	advcl	dit
!	PUNCT	punct	dit
voilà	VERB	ROOT	voilà
leur	DET	det	ouvrage
ouvrage	NOUN	obj	voilà
;	PUNCT	punct	voilà
et	CCONJ	cc	apporté
là	ADV	advmod	apporté
où	PRON	fixed	là
s'	PRON	expl:comp	étendaient
étendaient	ADV	dep	là
de	ADP	case	vastes
vastes	NOUN	obl:arg	étendaient
cultures	ADJ	amod	vastes
,	PUNCT	punct	apporté
ils	PRON	nsubj	apporté
ont	AUX	aux:tense	apporté
apporté	VERB	ROOT	apporté
l'	DET	det	aridité
aridité	NOUN	obj	apporté
et	CCONJ	cc	dévastation
la	DET	det	dévastation
dévastation	NOUN	conj	aridité
.	PUNCT	punct	apporté
--	PUNCT	nsubj	peuvent
Enfin	ADV	advmod	peuvent
,	PUNCT	punct	peuvent
ils	PRON	nsubj	peuvent
ne	ADV	advmod	peuvent
peuvent	VERB	ROOT	peuvent
nous	PRON	obj	atteindre
atteindre	VERB	xcomp	peuvent
,	PUNCT	punct	atteindre
répliqua	NOUN	obl:mod	atteindre
Kennedy	PROPN	flat:name	répliqua
,	PUNCT	punct	atteindre
et	CCONJ	cc	parvenons
si	SCONJ	mark	parvenons
nous	PRON	nsubj	parvenons
parvenons	VERB	conj	peuvent
à	ADP	mark	mettre
mettre	VERB	xcomp	parvenons
le	DET	det	fleuve
fleuve	NOUN	obj	mettre
entre	ADP	case	eux
eux	PRON	obl:arg	mettre
et	CCONJ	cc	nous
nous	PRON	conj	eux
,	PUNCT	punct	serons
nous	PRON	nsubj	serons
serons	VERB	advcl	parvenons
en	ADP	case	sûreté
sûreté	NOUN	obl:mod	serons
.	PUNCT	punct	peuvent
--	PUNCT	punct	Parfaitement
Parfaitement	ADV	ROOT	Parfaitement
,	PUNCT	punct	Dick
Dick	PROPN	conj	Parfaitement
;	PUNCT	punct	Parfaitement
mais	CCONJ	cc	faut
il	PRON	expl:subj	faut
ne	ADV	advmod	faut
faut	VERB	ROOT	faut
pas	ADV	advmod	faut
tomber	VERB	xcomp	faut
,	PUNCT	punct	répondit
répondit	VERB	conj	faut
Le	DET	det	docteur
docteur	NOUN	obj	répondit
en	ADP	mark	portant
portant	VERB	advcl	répondit
ses	DET	det	yeux
yeux	NOUN	obj	portant
sur	ADP	case	baromètre
le	DET	det	baromètre
baromètre	NOUN	obl:arg	portant
--	PUNCT	punct	ferons
En	ADP	case	cas
tout	DET	det	cas
cas	NOUN	obl:mod	ferons
,	PUNCT	punct	ferons
Joe	NOUN	advmod	ferons
,	PUNCT	punct	Joe
reprit	VERB	appos	Joe
Kennedy	PROPN	flat:name	reprit
,	PUNCT	punct	ferons
nous	PRON	nsubj	ferons
ne	ADV	advmod	ferons
ferons	VERB	ROOT	ferons
pas	ADV	advmod	mal
mal	ADV	advmod	ferons
de	ADP	mark	préparer
préparer	VERB	xcomp	ferons
nos	DET	det	armes
armes	NOUN	obj	préparer
.	PUNCT	punct	ferons
--	PUNCT	punct	peut
Cela	PRON	nsubj	peut
ne	ADV	advmod	peut
peut	VERB	ROOT	peut
pas	ADV	advmod	peut
nuire	NOUN	xcomp	peut
,	PUNCT	punct	peut
Monsieur	NOUN	obl:mod	peut
Dick	PROPN	flat:name	Monsieur
;	PUNCT	punct	peut
nous	PRON	nsubj	trouverons
nous	PRON	expl:comp	trouverons
trouverons	VERB	ROOT	trouverons
bien	ADV	advmod	trouverons
de	ADP	mark	avoir
ne	ADV	advmod	avoir
pas	ADV	advmod	avoir
les	PRON	obj	avoir
avoir	VERB	aux:tense	semées
semées	VERB	xcomp	trouverons
sur	ADP	case	route
notre	DET	det	route
route	NOUN	obl:arg	trouverons
.	PUNCT	punct	trouverons
--	PUNCT	punct	espère
Ma	DET	det	carabine
carabine	NOUN	nummod	--
!	PUNCT	punct	espère
s'	PRON	expl:comp	écria
écria	VERB	advcl	espère
le	DET	det	chasseur
chasseur	NOUN	obj	écria
,	PUNCT	punct	espère
j'	PRON	nsubj	espère
espère	VERB	ROOT	espère
ne	ADV	advmod	séparer
m'	PRON	expl:comp	séparer
en	PRON	dep	séparer
séparer	VERB	xcomp	espère
jamais	ADV	advmod	séparer
.	PUNCT	punct	espère
»	PUNCT	ROOT	»
Et	CCONJ	cc	Kennedy
Kennedy	PROPN	ROOT	Kennedy
la	DET	det	chargea
chargea	NOUN	obj	Kennedy
avec	ADP	case	soin
le	DET	det	soin
plus	ADV	advmod	grand
grand	ADJ	amod	soin
soin	NOUN	nmod	chargea
;	PUNCT	punct	Kennedy
il	PRON	expl:subj	restait
lui	PRON	iobj	restait
restait	VERB	ROOT	restait
de	ADP	case	poudre
la	DET	det	poudre
poudre	NOUN	obl:arg	restait
et	CCONJ	cc	balles
des	DET	det	balles
balles	NOUN	conj	poudre
en	ADP	case	quantité
quantité	NOUN	nmod	poudre
suffisante	ADJ	amod	quantité
.	PUNCT	punct	restait
«	VERB	ROOT	«
A	ADP	case	hauteur
quelle	DET	det	hauteur
hauteur	NOUN	ROOT	hauteur
nous	PRON	obj	maintenons
maintenons	VERB	acl:relcl	hauteur
-nous	PRON	ROOT	-nous
?	PUNCT	ROOT	?
demanda	NOUN	ROOT	demanda
-t	PRON	dep	demanda
-il	PRON	dep	demanda
à	ADP	case	Fergusson
Fergusson	PROPN	obl:arg	demanda
.	PUNCT	punct	demanda
--	PUNCT	punct	A
A	NOUN	ROOT	A
sept	NUM	nummod	cent
cent	NUM	nmod	A
cinquante	NUM	nummod	pieds
pieds	VERB	parataxis	A
environ	ADV	advmod	pieds
;	PUNCT	punct	A
mais	CCONJ	cc	avons
nous	PRON	nsubj	avons
n'	ADV	advmod	avons
avons	VERB	ROOT	avons
plus	ADV	advmod	avons
la	DET	det	faculté
faculté	NOUN	obj	avons
de	ADP	mark	chercher
chercher	VERB	acl	faculté
des	DET	det	courants
courants	NOUN	obj	chercher
favorables	ADJ	amod	courants
,	PUNCT	punct	courants
en	ADP	case	montant
montant	NOUN	nmod	courants
ou	CCONJ	cc	descendant
en	ADP	case	descendant
descendant	NOUN	conj	montant
;	PUNCT	punct	avons
nous	PRON	nsubj	sommes
sommes	VERB	ROOT	sommes
à	ADP	case	merci
la	DET	det	merci
merci	NOUN	obl:arg	sommes
du	ADP	case	ballon
ballon	NOUN	nmod	merci
.	PUNCT	punct	sommes
--	PUNCT	punct	fâcheux
Cela	PRON	nsubj:pass	fâcheux
est	AUX	aux:pass	fâcheux
fâcheux	VERB	ROOT	fâcheux
,	PUNCT	punct	reprit
reprit	VERB	conj	fâcheux
Kennedy	PROPN	flat:name	reprit
;	PUNCT	punct	fâcheux
le	DET	det	vent
vent	ADV	nsubj	médiocre
est	AUX	cop	médiocre
assez	ADV	advmod	médiocre
médiocre	ADJ	ROOT	médiocre
,	PUNCT	punct	médiocre
et	CCONJ	cc	rencontré
si	SCONJ	mark	rencontré
nous	PRON	nsubj	rencontré
avions	AUX	aux:tense	rencontré
rencontré	VERB	conj	médiocre
un	DET	det	ouragan
ouragan	NOUN	obj	rencontré
pareil	ADJ	amod	ouragan
à	ADP	case	celui
celui	PRON	obl:mod	rencontré
des	ADP	case	jours
jours	NOUN	nmod	celui
précédents	NOUN	amod	jours
,	PUNCT	punct	rencontré
depuis	ADP	case	bandits
longtemps	ADV	fixed	depuis
ces	DET	det	bandits
affreux	ADJ	amod	bandits
bandits	NOUN	obl:mod	rencontré
seraient	AUX	advmod	rencontré
hors	ADP	case	vue
de	ADP	case	vue
vue	NOUN	obl:arg	seraient
.	PUNCT	punct	médiocre
--	PUNCT	punct	suivent
Ces	DET	det	coquins
coquins	NOUN	nsubj	suivent
-là	PRON	nsubj	suivent
nous	PRON	nsubj	suivent
suivent	VERB	ROOT	suivent
sans	ADP	mark	gêner
se	PRON	obj	gêner
gêner	VERB	xcomp	suivent
,	PUNCT	punct	gêner
dit	VERB	advmod	gêner
Joe	ADJ	advmod	gêner
,	PUNCT	punct	suivent
au	ADP	case	galop
petit	ADJ	amod	galop
galop	NOUN	obl:mod	suivent
;	PUNCT	punct	suivent
une	DET	det	vraie
vraie	NOUN	ROOT	vraie
promenade	NOUN	amod	vraie
.	PUNCT	punct	vraie
--	PUNCT	nsubj	dit
Si	SCONJ	mark	étions
nous	PRON	nsubj	étions
étions	VERB	advcl	dit
à	ADP	case	portée
bonne	ADJ	amod	portée
portée	NOUN	obl:arg	étions
,	PUNCT	punct	étions
dit	VERB	ROOT	dit
le	DET	det	chasseur
chasseur	NOUN	obj	dit
,	PUNCT	punct	amuserais
je	PRON	nsubj	amuserais
m'	PRON	expl:comp	amuserais
amuserais	VERB	conj	dit
à	ADP	mark	démonter
les	PRON	obj	démonter
démonter	VERB	xcomp	amuserais
les	DET	det	uns
uns	NOUN	obj	démonter
après	ADP	case	autres
les	DET	det	autres
autres	ADJ	nmod	démonter
.	PUNCT	punct	dit
--	PUNCT	punct	répondit
Oui	PROPN	nmod	--
-	PROPN	nmod	--
da	NOUN	nmod	--
!	PUNCT	nsubj	répondit
répondit	NOUN	ROOT	répondit
Fergusson	PROPN	nmod	répondit
;	PUNCT	punct	répondit
mais	CCONJ	cc	portée
ils	PRON	nsubj	portée
seraient	AUX	cop	portée
à	ADP	case	portée
bonne	ADJ	amod	portée
portée	NOUN	ROOT	portée
aussi	ADV	advmod	portée
,	PUNCT	punct	portée
et	CCONJ	cc	offrirait
notre	DET	det	Victoria
Victoria	NOUN	nsubj	offrirait
offrirait	VERB	conj	portée
un	DET	det	but
but	NOUN	obj	offrirait
trop	ADV	advmod	facile
facile	NOUN	amod	but
aux	ADP	case	balles
balles	NOUN	nmod	facile
de	ADP	case	longs
leurs	DET	det	longs
longs	NOUN	nmod	balles
mousquets	NOUN	nmod	longs
;	PUNCT	punct	portée
or	CCONJ	advmod	laisse
,	PUNCT	punct	laisse
s'	SCONJ	mark	déchiraient
ils	PRON	nsubj	déchiraient
le	DET	det	déchiraient
déchiraient	NOUN	advcl	te
,	PUNCT	punct	te
je	PRON	nsubj	te
te	PRON	iobj	laisse
laisse	VERB	ROOT	laisse
à	ADP	mark	juger
juger	VERB	xcomp	laisse
quelle	DET	obl:arg	juger
serait	AUX	dep	quelle
notre	DET	det	situation
situation	NOUN	obj	juger
.	PUNCT	punct	laisse
»	PUNCT	ROOT	»
La	DET	det	poursuite
poursuite	NOUN	ROOT	poursuite
des	ADP	case	Talibas
Talibas	NOUN	nmod	poursuite
continua	VERB	acl	Talibas
toute	ADJ	amod	matinée
la	DET	det	matinée
matinée	NOUN	obl:mod	continua
.	PUNCT	punct	poursuite
Vers	ADP	case	heures
onze	NUM	nummod	heures
heures	NOUN	obl:mod	avaient
du	ADP	case	matin
matin	NOUN	nmod	heures
,	PUNCT	punct	avaient
les	DET	det	voyageurs
voyageurs	NOUN	nsubj	avaient
avaient	VERB	ROOT	avaient
à	ADP	case	peine
peine	NOUN	obl:arg	avaient
gagné	ADJ	amod	peine
une	DET	det	quinzaine
quinzaine	NOUN	obj	avaient
de	ADP	case	milles
milles	NOUN	nmod	quinzaine
dans	ADP	case	ouest
l'	DET	det	ouest
ouest	NOUN	nmod	milles
.	PUNCT	punct	avaient
Le	DET	det	docteur
docteur	NOUN	nsubj	épiait
épiait	VERB	ROOT	épiait
les	DET	det	moindres
moindres	ADJ	obj	épiait
nuages	ADJ	amod	moindres
à	ADP	case	horizon
l'	DET	det	horizon
horizon	NOUN	nmod	moindres
.	PUNCT	punct	épiait
Il	PRON	nsubj	craignait
craignait	VERB	ROOT	craignait
toujours	ADV	advmod	craignait
un	DET	det	changement
changement	NOUN	obj	craignait
dans	ADP	case	atmosphère
l'	DET	det	atmosphère
atmosphère	NOUN	nmod	changement
.	PUNCT	punct	craignait
S'	SCONJ	mark	venait
il	PRON	nsubj	venait
venait	VERB	ROOT	venait
à	ADP	mark	rejeté
être	AUX	aux:pass	rejeté
rejeté	VERB	xcomp	venait
vers	ADP	case	Niger
le	DET	det	Niger
Niger	PROPN	obl:mod	rejeté
,	PUNCT	punct	rejeté
que	PRON	obj	deviendrait
deviendrait	VERB	ccomp	venait
-il	PRON	dep	deviendrait
!	PUNCT	punct	venait
D'	ADP	case	ailleurs
ailleurs	ADV	obl:mod	constatait
,	PUNCT	punct	constatait
il	PRON	nsubj	constatait
constatait	VERB	ROOT	constatait
que	SCONJ	mark	tendait
le	DET	det	ballon
ballon	NOUN	nsubj	tendait
tendait	VERB	ccomp	constatait
à	ADP	mark	baisser
baisser	VERB	xcomp	tendait
sensiblement	ADV	advmod	baisser
;	PUNCT	punct	constatait
depuis	ADP	case	départ
son	DET	det	départ
départ	NOUN	obl:mod	perdu
,	PUNCT	punct	perdu
il	PRON	nsubj	perdu
avait	AUX	aux:tense	perdu
déjà	ADV	advmod	avait
perdu	VERB	ROOT	perdu
plus	ADV	advmod	perdu
de	ADP	fixed	plus
trois	NUM	nummod	cents
cents	NOUN	obj	perdu
pieds	ADJ	amod	cents
,	PUNCT	punct	perdu
et	CCONJ	cc	devait
le	DET	det	Sénégal
Sénégal	PROPN	nsubj	devait
devait	VERB	conj	perdu
être	AUX	aux:pass	éloigné
éloigné	VERB	xcomp	devait
d'	ADP	case	douzaine
une	DET	det	douzaine
douzaine	NOUN	obl:arg	éloigné
de	ADP	case	milles
milles	NOUN	nmod	douzaine
;	PUNCT	punct	perdu
avec	ADP	case	vitesse
la	DET	det	vitesse
vitesse	NOUN	obl:mod	fallait
actuelle	ADJ	amod	vitesse
,	PUNCT	punct	fallait
il	PRON	expl:subj	fallait
lui	PRON	iobj	fallait
fallait	VERB	ROOT	fallait
compter	VERB	xcomp	fallait
encore	ADV	advmod	compter
trois	NUM	nummod	heures
heures	NOUN	obj	compter
de	ADP	case	voyage
voyage	NOUN	nmod	heures
.	PUNCT	punct	fallait
En	ADP	case	moment
ce	DET	det	moment
moment	NOUN	obl:mod	attirée
,	PUNCT	punct	attirée
son	DET	det	attention
attention	NOUN	nsubj:pass	attirée
fut	AUX	aux:pass	attirée
attirée	VERB	ROOT	attirée
par	ADP	case	cri
de	DET	det	cri
nouveaux	ADJ	fixed	de
cri	ADJ	obl:agent	attirée
;	PUNCT	punct	attirée
les	DET	det	Talibas
Talibas	PROPN	nsubj	agitaient
s'	PRON	expl:comp	agitaient
agitaient	VERB	ROOT	agitaient
en	ADP	mark	pressant
pressant	VERB	advcl	agitaient
leurs	DET	det	chevaux
chevaux	NOUN	obj	pressant
.	PUNCT	punct	agitaient
Le	DET	det	docteur
docteur	NOUN	nsubj	consulta
consulta	VERB	ROOT	consulta
le	DET	det	baromètre
baromètre	NOUN	xcomp	consulta
,	PUNCT	punct	consulta
et	CCONJ	cc	comprit
comprit	VERB	conj	consulta
la	DET	det	cause
cause	NOUN	obj	comprit
de	ADP	case	hurlements
ces	DET	det	hurlements
hurlements	NOUN	nmod	cause
:	PUNCT	punct	comprit
«	ADJ	ROOT	«
Nous	PRON	nsubj	descendons
descendons	VERB	ROOT	descendons
,	PUNCT	punct	descendons
fit	VERB	advmod	descendons
Kennedy	PROPN	flat:name	fit
.	PUNCT	punct	descendons
--	PUNCT	punct	répondit
Oui	PROPN	nmod	--
,	PUNCT	punct	répondit
répondit	NOUN	ROOT	répondit
Fergusson	PROPN	nmod	répondit
.	PUNCT	punct	répondit
--	PUNCT	punct	Diable
Diable	NOUN	ROOT	Diable
!	PUNCT	punct	Diable
»	PUNCT	punct	Diable
pensa	NOUN	nmod	Diable
Joe	PROPN	nmod	Diable
.	PUNCT	punct	Diable
Au	ADP	case	bout
bout	NOUN	obl:mod	pieds
d'	ADP	case	quart
un	DET	det	quart
quart	NOUN	nmod	bout
d'	ADP	case	heure
heure	NOUN	nmod	quart
,	PUNCT	punct	pieds
la	DET	det	nacelle
nacelle	NOUN	nsubj	pieds
n'	ADV	advmod	pieds
était	AUX	cop	pieds
pas	ADV	advmod	pieds
à	ADP	case	pieds
cent	NUM	dep	à
cinquante	NUM	nummod	pieds
pieds	NOUN	ROOT	pieds
du	ADP	case	sol
sol	NOUN	nmod	pieds
,	PUNCT	punct	pieds
mais	CCONJ	cc	soufflait
le	DET	det	vent
vent	NOUN	nsubj	soufflait
soufflait	VERB	conj	pieds
avec	ADP	case	force
plus	ADV	fixed	avec
de	ADP	case	force
force	NOUN	obl:mod	soufflait
.	PUNCT	punct	pieds
Les	DET	det	Talibas
Talibas	NOUN	nsubj	enlevèrent
enlevèrent	VERB	ROOT	enlevèrent
leurs	DET	det	chevaux
chevaux	NOUN	obj	enlevèrent
,	PUNCT	punct	enlevèrent
et	CCONJ	cc	décharge
bientôt	ADV	advmod	décharge
une	DET	det	décharge
décharge	NOUN	conj	enlevèrent
de	ADP	case	mousquets
mousquets	NOUN	nmod	décharge
éclata	ADJ	amod	mousquets
dans	ADP	case	airs
les	DET	det	airs
airs	NOUN	nmod	décharge
.	PUNCT	punct	enlevèrent
«	ADJ	ROOT	«
Trop	ADV	advmod	loin
loin	ADV	advmod	«
,	PUNCT	punct	imbéciles
imbéciles	ADJ	conj	loin
!	PUNCT	punct	«
s'	PRON	expl:comp	écria
écria	VERB	ROOT	écria
Joe	PROPN	obj	écria
;	PUNCT	punct	écria
il	PRON	expl:subj	paraît
me	PRON	iobj	paraît
paraît	VERB	ROOT	paraît
bon	ADJ	xcomp	paraît
de	ADP	mark	tenir
tenir	VERB	xcomp	paraît
ces	DET	det	gredins
gredins	NOUN	obj	tenir
-là	PRON	dep	tenir
à	ADP	case	distance
distance	NOUN	obl:arg	tenir
.	PUNCT	punct	paraît
»	PUNCT	ROOT	»
Et	CCONJ	cc	visant
,	PUNCT	punct	visant
visant	VERB	ROOT	visant
l'	DET	det	un
un	PRON	obj	visant
des	ADP	case	cavaliers
cavaliers	NOUN	nmod	un
les	DET	det	avancés
plus	ADV	advmod	avancés
avancés	VERB	acl	cavaliers
,	PUNCT	punct	fit
il	PRON	nsubj	fit
fit	VERB	advcl	visant
feu	NOUN	obj	fit
;	PUNCT	punct	visant
le	DET	det	Talibas
Talibas	NOUN	nsubj	roula
roula	VERB	ROOT	roula
à	ADP	case	terre
terre	NOUN	obl:mod	roula
;	PUNCT	punct	roula
ses	DET	det	compagnons
compagnons	NOUN	nsubj	arrêtèrent
s'	PRON	expl:comp	arrêtèrent
arrêtèrent	VERB	ROOT	arrêtèrent
et	CCONJ	cc	Victoria
le	DET	det	Victoria
Victoria	NOUN	conj	arrêtèrent
gagna	ADJ	dep	Victoria
sur	ADP	case	eux
eux	PRON	nmod	Victoria
.	PUNCT	punct	arrêtèrent
«	NOUN	ROOT	«
Ils	PRON	nsubj	prudents
sont	AUX	cop	prudents
prudents	ADJ	ROOT	prudents
;	PUNCT	punct	prudents
dit	VERB	ROOT	dit
Kennedy	PROPN	flat:name	dit
.	PUNCT	punct	dit
--	PUNCT	punct	répondit
Parce	SCONJ	mark	assurés
qu'	SCONJ	fixed	Parce
ils	PRON	nsubj	assurés
se	PRON	aux:pass	assurés
croient	VERB	aux:tense	assurés
assurés	VERB	advcl	répondit
de	ADP	mark	prendre
nous	PRON	iobj	prendre
prendre	VERB	xcomp	assurés
,	PUNCT	punct	répondit
répondit	VERB	ROOT	répondit
le	DET	det	docteur
docteur	NOUN	obj	répondit
;	PUNCT	punct	répondit
et	CCONJ	cc	réussiront
ils	PRON	nsubj	réussiront
y	PRON	expl:comp	réussiront
réussiront	VERB	ROOT	réussiront
,	PUNCT	punct	réussiront
si	SCONJ	mark	descendons
nous	PRON	nsubj	descendons
descendons	VERB	advcl	réussiront
encore	ADV	advmod	descendons
!	PUNCT	punct	réussiront
Il	PRON	expl:subj	faut
faut	VERB	ROOT	faut
absolument	ADV	advmod	faut
nous	PRON	iobj	relever
relever	VERB	xcomp	faut
!	PUNCT	punct	faut
--	PUNCT	ROOT	--
Que	ADV	obj	jeter
jeter	VERB	acl	--
!	PUNCT	punct	jeter
demanda	NOUN	ROOT	demanda
Joe	ADJ	amod	demanda
.	PUNCT	punct	demanda
--	PUNCT	ROOT	--
Tout	ADJ	amod	ce
ce	PRON	fixed	--
qui	PRON	nsubj	reste
reste	VERB	acl:relcl	ce
de	ADP	case	provision
provision	NOUN	obl:arg	reste
de	ADP	case	pemmican
pemmican	NOUN	obl:arg	reste
!	PUNCT	punct	ce
C'	PRON	nsubj	trentaine
est	AUX	cop	trentaine
encore	ADV	advmod	trentaine
une	DET	det	trentaine
trentaine	NOUN	ROOT	trentaine
de	ADP	case	livres
livres	NOUN	nmod	trentaine
dont	PRON	iobj	débarrasserons
nous	PRON	nsubj	débarrasserons
nous	PRON	iobj	débarrasserons
débarrasserons	VERB	acl:relcl	livres
!	PUNCT	punct	trentaine
--	PUNCT	punct	Voilà
Voilà	PROPN	ROOT	Voilà
,	PUNCT	punct	Monsieur
Monsieur	NOUN	conj	Voilà
!	PUNCT	punct	Voilà
»	PUNCT	punct	Joe
fit	DET	det	Joe
Joe	NOUN	ROOT	Joe
en	ADP	mark	obéissant
obéissant	VERB	acl	Joe
aux	ADP	case	ordres
ordres	NOUN	obl:arg	obéissant
de	ADP	case	maître
son	DET	det	maître
maître	NOUN	nmod	ordres
.	PUNCT	punct	Joe
La	DET	det	nacelle
nacelle	NOUN	nsubj	releva
,	PUNCT	punct	nacelle
qui	PRON	nsubj	touchait
touchait	VERB	acl:relcl	nacelle
presque	ADV	advmod	touchait
le	DET	det	sol
sol	NOUN	obj	touchait
,	PUNCT	punct	releva
se	PRON	expl:pass	releva
releva	VERB	ROOT	releva
au	ADP	case	milieu
milieu	NOUN	obl:arg	releva
des	ADP	case	cris
cris	NOUN	nmod	milieu
des	ADP	case	Talibas
Talibas	PROPN	nmod	cris
;	PUNCT	punct	releva
mais	CCONJ	cc	redescendait
,	PUNCT	punct	redescendait
une	DET	det	demi-heure
demi-heure	NOUN	obl:mod	redescendait
plus	ADV	advmod	tard
tard	ADV	advmod	demi-heure
,	PUNCT	punct	redescendait
le	DET	det	Victoria
Victoria	NOUN	nsubj	redescendait
redescendait	VERB	ROOT	redescendait
avec	ADP	case	rapidité
rapidité	NOUN	obl:mod	redescendait
;	PUNCT	punct	redescendait
le	DET	det	gaz
gaz	NOUN	nsubj	fuyait
fuyait	VERB	ROOT	fuyait
par	ADP	case	pores
les	DET	det	pores
pores	NOUN	obl:agent	fuyait
de	ADP	case	enveloppe
l'	DET	det	enveloppe
enveloppe	NOUN	nmod	pores
.	PUNCT	punct	fuyait
Bientôt	ADV	advmod	vint
la	DET	det	nacelle
nacelle	NOUN	nsubj	vint
vint	VERB	ROOT	vint
raser	VERB	xcomp	vint
le	DET	det	sol
sol	NOUN	obj	raser
;	PUNCT	punct	vint
les	DET	det	nègres
nègres	NOUN	nsubj	précipitèrent
d'	ADP	case	Al
Al	PROPN	nmod	nègres
-	PROPN	nmod	nègres
Hadji	PROPN	nmod	nègres
se	PRON	expl:comp	précipitèrent
précipitèrent	VERB	ROOT	précipitèrent
vers	ADP	case	elle
elle	PRON	obl:arg	précipitèrent
;	PUNCT	punct	précipitèrent
mais	CCONJ	cc	touché
,	PUNCT	punct	touché
comme	SCONJ	mark	arrive
il	PRON	expl:subj	arrive
arrive	VERB	advcl	touché
en	ADP	case	pareille
pareille	NOUN	obl:arg	arrive
circonstance	NOUN	xcomp	arrive
,	PUNCT	punct	arrive
à	ADP	case	peine
peine	NOUN	obl:mod	arrive
eut	AUX	aux:tense	touché
-il	PRON	nsubj:pass	touché
touché	VERB	ROOT	touché
terre	NOUN	advmod	touché
,	PUNCT	punct	touché
que	SCONJ	mark	releva
le	DET	det	Victoria
Victoria	NOUN	nsubj	releva
se	PRON	expl:pass	releva
releva	VERB	ccomp	touché
d'	ADP	case	bond
un	DET	det	bond
bond	NOUN	obl:arg	releva
pour	ADP	case	abattre
s'	PRON	det	abattre
abattre	VERB	advcl	releva
de	ADP	advmod	abattre
nouveau	ADJ	fixed	de
un	DET	det	mille
mille	NOUN	dep	abattre
plus	ADV	advmod	loin
loin	ADV	advmod	abattre
.	PUNCT	punct	touché
«	ADJ	ROOT	«
Nous	PRON	nsubj	échapperons
n'	ADV	advmod	échapperons
échapperons	VERB	ROOT	échapperons
