Text	POS	Dep	Head
celle	PRON	obl:arg	pareille
de	ADP	case	batteries
trois	NUM	dep	de
ou	CCONJ	cc	batteries
quatre	NUM	nummod	batteries
batteries	NOUN	nmod	celle
de	ADP	case	canons
canons	NOUN	nmod	batteries
tonnant	VERB	acl	canons
à	ADP	case	fois
la	DET	det	fois
fois	NOUN	obl:arg	tonnant
,	PUNCT	punct	déchira
déchira	VERB	parataxis	pareille
les	DET	det	airs
airs	NOUN	obj	déchira
,	PUNCT	punct	airs
suivant	VERB	acl	airs
de	ADP	case	secousse
près	ADV	advmod	secousse
la	DET	det	secousse
secousse	NOUN	obl:arg	suivant
.	PUNCT	punct	pareille
Puis	CCONJ	cc	avalanche
,	PUNCT	punct	avalanche
après	ADP	case	deux
deux	NUM	nummod	secondes
à	ADP	case	trois
trois	NUM	nummod	secondes
secondes	NOUN	obl:mod	avalanche
,	PUNCT	punct	avalanche
une	DET	det	avalanche
avalanche	NOUN	ROOT	avalanche
de	ADP	case	débris
débris	ADJ	nmod	avalanche
projetés	ADJ	amod	débris
de	ADP	case	côtés
tous	ADJ	amod	côtés
les	DET	det	côtés
côtés	NOUN	nmod	débris
retomba	VERB	acl	côtés
sur	ADP	case	sol
le	DET	det	sol
sol	NOUN	obl:arg	retomba
.	PUNCT	punct	avalanche
Ce	PRON	nsubj	continu
fut	AUX	cop	continu
,	PUNCT	punct	continu
pendant	ADP	case	instants
quelques	DET	det	instants
instants	NOUN	obl:mod	continu
,	PUNCT	punct	continu
un	DET	det	continu
roulement	NOUN	amod	continu
continu	ADJ	ROOT	continu
de	ADP	case	toits
toits	NOUN	dep	continu
s'	PRON	obj	effondrant
effondrant	VERB	acl	toits
,	PUNCT	punct	effondrant
de	ADP	case	poutres
poutres	NOUN	obl:mod	effondrant
craquant	ADJ	amod	poutres
,	PUNCT	punct	effondrant
de	ADP	case	murs
murs	NOUN	obl:mod	effondrant
s'	PRON	expl:pass	écroulant
écroulant	VERB	acl	murs
,	PUNCT	punct	effondrant
au	ADP	case	milieu
milieu	NOUN	obl:mod	effondrant
des	ADP	case	cascades
cascades	NOUN	nmod	milieu
claires	ADJ	amod	cascades
des	ADP	case	vitres
vitres	NOUN	nmod	cascades
cassées	VERB	acl	cascades
.	PUNCT	punct	continu
Enfin	ADV	advmod	prit
,	PUNCT	punct	prit
cet	DET	det	horrible
horrible	NOUN	nsubj	prit
vacarme	ADJ	amod	horrible
prit	NOUN	ROOT	prit
fin	NOUN	amod	prit
.	PUNCT	punct	prit
Octave	NOUN	nsubj	quittèrent
et	CCONJ	cc	Marcel
Marcel	PROPN	conj	Octave
quittèrent	VERB	ROOT	quittèrent
alors	ADV	advmod	quittèrent
leur	DET	det	retraite
retraite	NOUN	obj	quittèrent
.	PUNCT	punct	quittèrent
Si	SCONJ	mark	habitué
habitué	VERB	advcl	émerveillé
qu'	SCONJ	mark	fût
il	PRON	nsubj	fût
fût	VERB	ccomp	habitué
aux	ADP	case	effets
prodigieux	ADJ	amod	effets
effets	NOUN	obl:arg	fût
des	ADP	case	substances
substances	NOUN	nmod	effets
explosives	ADJ	amod	substances
,	PUNCT	punct	Marcel
Marcel	PROPN	nsubj:pass	émerveillé
fut	AUX	aux:pass	émerveillé
émerveillé	VERB	ROOT	émerveillé
des	DET	det	résultats
résultats	NOUN	obl:arg	émerveillé
qu'	PRON	mark	constata
il	PRON	expl:subj	constata
constata	VERB	acl:relcl	résultats
.	PUNCT	punct	émerveillé
La	DET	det	moitié
moitié	NOUN	nsubj	sauté
du	ADP	case	secteur
secteur	NOUN	nmod	moitié
avait	AUX	aux:tense	sauté
sauté	VERB	ROOT	sauté
,	PUNCT	punct	sauté
et	CCONJ	cc	murs
les	DET	det	murs
murs	NOUN	conj	sauté
démantelés	ADJ	amod	murs
de	ADP	case	ateliers
tous	ADJ	amod	ateliers
les	DET	det	ateliers
ateliers	NOUN	nmod	murs
voisins	ADJ	amod	ateliers
du	ADP	case	Bloc
Bloc	NOUN	nmod	ateliers
central	ADJ	amod	Bloc
ressemblaient	VERB	acl:relcl	murs
à	ADP	case	ceux
ceux	PRON	obl:arg	ressemblaient
d'	ADP	case	ville
une	DET	det	ville
ville	NOUN	nmod	ceux
bombardée	NOUN	amod	ville
.	PUNCT	punct	sauté
De	ADP	case	parts
toutes	ADJ	det	parts
parts	NOUN	obl:mod	couvraient
les	DET	det	amoncelés
décombres	ADJ	amod	amoncelés
amoncelés	NOUN	acl	parts
,	PUNCT	punct	couvraient
les	DET	det	éclats
éclats	NOUN	nsubj	couvraient
de	ADP	case	verre
verre	NOUN	nmod	éclats
et	CCONJ	cc	plâtres
les	DET	det	plâtres
plâtres	NOUN	conj	éclats
couvraient	VERB	ROOT	couvraient
le	DET	det	sol
sol	NOUN	obj	couvraient
,	PUNCT	punct	couvraient
tandis	ADV	mark	étalaient
que	SCONJ	fixed	tandis
des	DET	det	nuages
nuages	NOUN	nsubj	étalaient
de	ADP	case	poussière
poussière	NOUN	nmod	nuages
,	PUNCT	punct	nuages
retombant	VERB	acl	nuages
lentement	ADV	advmod	retombant
du	ADP	case	ciel
ciel	NOUN	obl:arg	retombant
où	PRON	iobj	projetés
l'	DET	det	explosion
explosion	NOUN	nsubj	projetés
les	PRON	obj	projetés
avait	AUX	aux:tense	projetés
projetés	VERB	acl:relcl	ciel
,	PUNCT	punct	étalaient
s'	PRON	expl:comp	étalaient
étalaient	VERB	advcl	couvraient
comme	ADP	case	neige
une	DET	det	neige
neige	NOUN	obl:arg	étalaient
sur	ADP	case	ruines
toutes	ADJ	amod	ruines
ces	DET	det	ruines
ruines	NOUN	nmod	neige
.	PUNCT	punct	couvraient
Marcel	PROPN	nsubj	coururent
et	CCONJ	cc	Octave
Octave	NOUN	conj	Marcel
coururent	VERB	ROOT	coururent
à	ADP	case	intérieure
la	DET	det	intérieure
muraille	ADJ	amod	intérieure
intérieure	NOUN	obl:arg	coururent
.	PUNCT	punct	coururent
Elle	PRON	nsubj	détruite
était	AUX	aux:tense	détruite
détruite	VERB	ROOT	détruite
aussi	ADV	advmod	détruite
sur	ADP	case	largeur
une	DET	det	largeur
largeur	NOUN	obl:arg	détruite
de	ADP	case	mètres
quinze	NUM	nummod	mètres
à	ADP	case	vingt
vingt	NUM	dep	quinze
mètres	NOUN	nmod	largeur
,	PUNCT	punct	largeur
et	CCONJ	cc	côté
,	PUNCT	punct	côté
de	ADP	case	côté
l'	DET	det	côté
autre	ADJ	amod	côté
côté	NOUN	nsubj	aperçut
de	ADP	case	brèche
la	DET	det	brèche
brèche	NOUN	nmod	côté
,	PUNCT	punct	ex-dessinateur
l'	DET	det	ex-dessinateur
ex-dessinateur	NOUN	conj	côté
du	ADP	case	Bloc
Bloc	NOUN	nmod	ex-dessinateur
central	ADJ	amod	Bloc
aperçut	VERB	conj	détruite
la	DET	det	cour
cour	NOUN	obj	aperçut
,	PUNCT	punct	aperçut
à	ADP	case	connue
lui	PRON	iobj	connue
bien	ADV	advmod	connue
connue	VERB	obl:mod	aperçut
,	PUNCT	punct	aperçut
où	PRON	iobj	passé
il	PRON	nsubj	passé
avait	AUX	aux:tense	passé
passé	VERB	acl:relcl	aperçut
tant	ADV	advmod	heures
d'	ADP	case	heures
heures	NOUN	obl:mod	passé
monotones	ADJ	amod	heures
.	PUNCT	punct	détruite
Du	ADP	case	moment
moment	NOUN	obl:mod	infranchissable
où	PRON	iobj	gardée
cette	DET	det	cour
cour	NOUN	nsubj	gardée
n'	ADV	advmod	gardée
était	AUX	cop	gardée
plus	ADV	advmod	gardée
gardée	VERB	acl:relcl	moment
,	PUNCT	punct	infranchissable
la	DET	det	grille
grille	NOUN	nsubj	infranchissable
de	ADP	case	fer
fer	NOUN	nmod	grille
qui	PRON	nsubj	entourait
l'	PRON	det	entourait
entourait	VERB	acl:relcl	grille
n'	ADV	advmod	infranchissable
était	AUX	cop	infranchissable
pas	ADV	advmod	infranchissable
infranchissable	ADJ	ROOT	infranchissable
...	PUNCT	punct	infranchissable
Elle	PRON	nsubj	franchie
fut	AUX	cop	franchie
bientôt	ADV	advmod	franchie
franchie	VERB	ROOT	franchie
.	PUNCT	punct	franchie
Partout	ADV	advmod	silence
le	DET	det	silence
même	ADJ	amod	silence
silence	NOUN	ROOT	silence
.	PUNCT	punct	silence
Marcel	PROPN	nsubj	passa
passa	VERB	ROOT	passa
en	ADP	case	revue
revue	NOUN	obl:arg	passa
les	DET	det	ateliers
ateliers	NOUN	obj	revue
où	PRON	iobj	jadis
jadis	VERB	acl:relcl	ateliers
ses	DET	det	camarades
camarades	NOUN	nsubj	jadis
admiraient	VERB	advmod	passa
ses	DET	det	épures
épures	NOUN	obj	admiraient
.	PUNCT	punct	passa
Dans	ADP	case	coin
un	DET	det	coin
coin	NOUN	obl:mod	retrouva
,	PUNCT	punct	retrouva
il	PRON	nsubj	retrouva
retrouva	VERB	ROOT	retrouva
,	PUNCT	punct	retrouva
à	ADP	advmod	retrouva
demi	NOUN	fixed	à
ébauché	ADJ	fixed	à
sur	ADP	case	planche
sa	DET	det	planche
planche	NOUN	obl:mod	retrouva
,	PUNCT	punct	dessin
le	DET	det	dessin
dessin	NOUN	obj	retrouva
de	ADP	case	machine
machine	NOUN	nmod	dessin
à	ADP	case	vapeur
vapeur	NOUN	nmod	dessin
qu'	SCONJ	obj	commencé
il	PRON	nsubj	commencé
avait	AUX	aux:tense	commencé
commencé	VERB	acl:relcl	vapeur
,	PUNCT	punct	commencé
lorsqu'	SCONJ	mark	appelé
un	DET	det	ordre
ordre	NOUN	nsubj	appelé
de	ADP	case	Herr
Herr	PROPN	nmod	ordre
Schultze	PROPN	flat:name	Herr
l'	PRON	obj	appelé
avait	AUX	aux:tense	appelé
appelé	VERB	advcl	commencé
au	ADP	case	parc
parc	NOUN	obl:arg	appelé
.	PUNCT	punct	retrouva
Au	ADP	case	salon
salon	NOUN	obl:mod	revit
de	ADP	case	lecture
lecture	NOUN	nmod	salon
,	PUNCT	punct	revit
il	PRON	nsubj	revit
revit	VERB	ROOT	revit
les	DET	det	journaux
journaux	NOUN	obj	revit
et	CCONJ	cc	livres
les	DET	det	livres
livres	NOUN	conj	journaux
familiers	ADJ	amod	livres
.	PUNCT	punct	revit
Toutes	DET	det	choses
choses	NOUN	nsubj	gardé
avaient	AUX	aux:tense	gardé
gardé	VERB	ROOT	gardé
la	DET	det	physionomie
physionomie	NOUN	obj	gardé
d'	ADP	case	mouvement
un	DET	det	mouvement
mouvement	NOUN	obl:arg	gardé
suspendu	ADJ	acl	mouvement
,	PUNCT	punct	gardé
d'	ADP	case	vie
une	DET	det	vie
vie	NOUN	obl:mod	gardé
interrompue	VERB	acl	vie
brusquement	ADV	advmod	interrompue
.	PUNCT	punct	gardé
Les	DET	det	gens
deux	NUM	nummod	gens
jeunes	ADJ	amod	gens
gens	NOUN	nsubj	arrivèrent
arrivèrent	VERB	ROOT	arrivèrent
à	ADP	case	limite
la	DET	det	limite
limite	NOUN	obl:arg	arrivèrent
intérieure	ADJ	amod	limite
du	ADP	case	Bloc
Bloc	NOUN	nmod	limite
central	ADJ	amod	Bloc
et	CCONJ	cc	bientôt
se	PRON	obj	bientôt
trouvèrent	ADV	advmod	bientôt
bientôt	ADV	advmod	limite
au	ADP	case	pied
pied	NOUN	nmod	limite
de	ADP	case	muraille
la	DET	det	muraille
muraille	ADJ	nmod	limite
qui	PRON	nsubj	devait
devait	VERB	acl:relcl	muraille
,	PUNCT	punct	arrivèrent
dans	ADP	case	pensée
la	DET	det	pensée
pensée	NOUN	obl:mod	arrivèrent
de	ADP	case	Marcel
Marcel	PROPN	nmod	pensée
,	PUNCT	punct	pensée
les	DET	det	séparer
séparer	VERB	appos	pensée
du	ADP	case	parc
parc	NOUN	nmod	séparer
.	PUNCT	punct	arrivèrent
«	VERB	ROOT	«
Est	CCONJ	dep	«
-ce	PRON	fixed	Est
qu'	SCONJ	mark	va
il	PRON	expl:subj	va
va	VERB	ccomp	Est
falloir	VERB	xcomp	va
encore	ADV	advmod	falloir
faire	AUX	xcomp	falloir
danser	VERB	xcomp	faire
ces	DET	det	moellons
moellons	NOUN	obj	danser
-là	VERB	advmod	danser
?	PUNCT	punct	«
lui	PRON	iobj	demanda
demanda	VERB	ROOT	demanda
Octave	PROPN	obj	demanda
.	PUNCT	punct	demanda
--	PUNCT	ROOT	--
Peut	ADV	nmod	--
-	ADV	nmod	--
être	ADV	nmod	--
...	PUNCT	punct	--
mais	CCONJ	cc	pourrions
,	PUNCT	punct	pourrions
pour	ADP	mark	entrer
entrer	VERB	advcl	pourrions
,	PUNCT	punct	pourrions
nous	PRON	nsubj	pourrions
pourrions	VERB	ROOT	pourrions
d'	ADP	mark	chercher
abord	ADV	fixed	d'
chercher	VERB	xcomp	pourrions
une	DET	det	porte
porte	VERB	xcomp	chercher
qu'	SCONJ	mark	enverrait
une	DET	det	fusée
simple	ADJ	amod	fusée
fusée	NOUN	nsubj	enverrait
enverrait	VERB	ccomp	chercher
en	ADP	case	air
l'	DET	det	air
air	NOUN	obl:mod	enverrait
.	PUNCT	punct	pourrions
»	PUNCT	ROOT	»
Tous	ADJ	amod	deux
deux	PRON	nsubj	mirent
se	PRON	expl:comp	mirent
mirent	VERB	ROOT	mirent
à	ADP	mark	tourner
tourner	VERB	xcomp	mirent
autour	ADV	advmod	tourner
du	ADP	case	parc
parc	NOUN	dep	autour
en	ADP	mark	longeant
longeant	VERB	advcl	tourner
la	DET	det	muraille
muraille	ADJ	obj	longeant
.	PUNCT	punct	mirent
De	ADP	advmod	obligés
temps	NOUN	fixed	De
à	ADP	case	autre
autre	PRON	obl:arg	De
,	PUNCT	punct	obligés
ils	PRON	nsubj	obligés
étaient	AUX	cop	obligés
obligés	VERB	advcl	doubler
de	ADP	mark	faire
faire	VERB	xcomp	obligés
un	DET	det	détour
détour	NOUN	obj	faire
,	PUNCT	punct	doubler
de	ADP	mark	doubler
doubler	VERB	ROOT	doubler
un	DET	det	corps
corps	NOUN	obj	doubler
de	ADP	case	bâtiment
bâtiment	NOUN	nmod	corps
qui	PRON	nsubj	détachait
s'	PRON	expl:comp	détachait
en	PRON	iobj	détachait
détachait	VERB	acl:relcl	corps
comme	ADP	case	éperon
un	DET	det	éperon
éperon	NOUN	advmod	détachait
,	PUNCT	punct	détachait
ou	CCONJ	cc	escalader
d'	ADP	mark	escalader
escalader	VERB	conj	détachait
une	DET	det	grille
grille	NOUN	obj	escalader
.	PUNCT	punct	doubler
Mais	CCONJ	cc	perdaient
ils	PRON	nsubj	perdaient
ne	ADV	advmod	perdaient
la	DET	obj	perdaient
perdaient	VERB	ROOT	perdaient
jamais	ADV	advmod	perdaient
de	ADP	case	vue
vue	NOUN	obl:arg	perdaient
,	PUNCT	punct	perdaient
et	CCONJ	cc	récompensés
ils	PRON	nsubj:pass	récompensés
furent	AUX	aux:pass	récompensés
bientôt	ADV	advmod	récompensés
récompensés	VERB	conj	perdaient
de	ADP	case	peines
leurs	DET	det	peines
peines	NOUN	obl:arg	récompensés
.	PUNCT	punct	perdaient
Une	DET	det	porte
petite	ADJ	amod	porte
porte	VERB	ROOT	porte
,	PUNCT	punct	basse
basse	ADJ	conj	porte
et	CCONJ	cc	louche
louche	NOUN	conj	basse
,	PUNCT	punct	porte
qui	PRON	nsubj	interrompait
interrompait	VERB	acl:relcl	porte
le	PRON	obj	muraillement
muraillement	NOUN	xcomp	interrompait
,	PUNCT	punct	interrompait
leur	DET	det	apparut
apparut	NOUN	obl:mod	interrompait
.	PUNCT	punct	porte
En	ADP	case	minutes
deux	NUM	nummod	minutes
minutes	NOUN	obl:mod	percé
,	PUNCT	punct	percé
Octave	NOUN	nsubj	percé
eut	AUX	aux:tense	percé
percé	VERB	ROOT	percé
un	DET	det	trou
trou	NOUN	obj	percé
de	ADP	case	vrille
vrille	NOUN	nmod	trou
à	ADP	case	planches
travers	NOUN	fixed	à
les	DET	det	planches
planches	NOUN	obl:mod	percé
de	ADP	case	chêne
chêne	NOUN	nmod	planches
.	PUNCT	punct	percé
Marcel	PROPN	nsubj	reconnut
,	PUNCT	punct	Marcel
appliquant	VERB	acl	Marcel
aussitôt	ADV	advmod	appliquant
son	DET	det	oeil
oeil	NOUN	obj	appliquant
à	ADP	case	ouverture
cette	DET	det	ouverture
ouverture	NOUN	obl:mod	appliquant
,	PUNCT	punct	reconnut
reconnut	VERB	ROOT	reconnut
,	PUNCT	punct	reconnut
à	ADP	case	satisfaction
sa	DET	det	satisfaction
vive	ADJ	amod	satisfaction
satisfaction	NOUN	obl:mod	reconnut
,	PUNCT	punct	reconnut
que	SCONJ	mark	étendait
,	PUNCT	punct	étendait
de	ADP	case	côté
l'	DET	det	côté
autre	ADJ	amod	côté
côté	NOUN	obl:mod	étendait
,	PUNCT	punct	étendait
s'	PRON	expl:comp	étendait
étendait	VERB	ccomp	reconnut
le	DET	det	parc
parc	NOUN	obj	étendait
tropical	ADJ	amod	parc
avec	ADP	case	verdure
sa	DET	det	verdure
verdure	NOUN	obl:mod	étendait
éternelle	ADJ	amod	verdure
et	CCONJ	cc	température
sa	DET	det	température
température	NOUN	conj	verdure
de	ADP	case	printemps
printemps	NOUN	nmod	température
.	PUNCT	punct	reconnut
«	ADJ	ROOT	«
Encore	ADV	advmod	porte
une	DET	obj	porte
porte	VERB	ROOT	porte
à	ADP	mark	sauter
faire	AUX	dep	sauter
sauter	VERB	xcomp	porte
,	PUNCT	punct	sauter
et	CCONJ	cc	voilà
nous	PRON	nsubj	voilà
voilà	VERB	conj	sauter
dans	ADP	case	place
la	DET	det	place
place	NOUN	obl:arg	voilà
!	PUNCT	punct	porte
dit	VERB	ROOT	dit
-il	PRON	dep	dit
à	ADP	case	compagnon
son	DET	det	compagnon
compagnon	NOUN	obl:arg	dit
.	PUNCT	punct	dit
--	PUNCT	punct	fusée
Une	DET	det	fusée
fusée	NOUN	ROOT	fusée
pour	ADP	case	carré
ce	DET	det	carré
carré	NOUN	obl:mod	fusée
de	ADP	case	bois
bois	NOUN	nmod	carré
,	PUNCT	punct	répondit
répondit	NOUN	parataxis	fusée
Octave	PROPN	nmod	répondit
,	PUNCT	punct	fusée
ce	PRON	nmod	fusée
serait	AUX	cop	trop
trop	ADV	dep	ce
d'	ADP	case	honneur
honneur	NOUN	obl:arg	trop
!	PUNCT	punct	fusée
»	PUNCT	ROOT	»
Et	CCONJ	cc	commença
il	PRON	expl:subj	commença
commença	VERB	ROOT	commença
d'	ADP	mark	attaquer
attaquer	VERB	xcomp	commença
la	DET	det	poterne
poterne	NOUN	obj	attaquer
à	ADP	case	coups
grands	ADJ	amod	coups
coups	NOUN	obl:mod	attaquer
de	ADP	case	pic
pic	NOUN	nmod	coups
.	PUNCT	punct	commença
Il	PRON	expl:subj	avait
l'	PRON	obj	avait
avait	AUX	ROOT	avait
à	ADP	case	peine
peine	NOUN	obl:arg	avait
ébranlée	VERB	acl	peine
,	PUNCT	punct	peine
qu'	PRON	iobj	entendit
on	PRON	nsubj	entendit
entendit	VERB	acl:relcl	peine
une	DET	det	intérieure
serrure	ADJ	amod	intérieure
intérieure	ADJ	xcomp	entendit
grincer	VERB	xcomp	intérieure
sous	ADP	case	effort
l'	DET	det	effort
effort	NOUN	obl:mod	grincer
d'	ADP	case	clef
une	DET	det	clef
clef	NOUN	nmod	effort
,	PUNCT	punct	entendit
et	CCONJ	cc	glisser
deux	NUM	nummod	verrous
verrous	NOUN	nsubj	glisser
glisser	VERB	conj	entendit
dans	ADP	case	gardes
leurs	DET	det	gardes
gardes	NOUN	obl:arg	glisser
.	PUNCT	punct	avait
La	DET	det	porte
porte	NOUN	nsubj	entrouvrit
s'	PRON	expl:pass	entrouvrit
entrouvrit	VERB	ROOT	entrouvrit
,	PUNCT	punct	entrouvrit
retenue	VERB	advcl	entrouvrit
en	ADP	case	dedans
dedans	ADP	obl:mod	retenue
par	ADP	case	chaîne
une	DET	det	chaîne
grosse	ADJ	amod	chaîne
chaîne	NOUN	obl:agent	retenue
.	PUNCT	punct	entrouvrit
«	NOUN	ROOT	«
Wer	PROPN	ROOT	Wer
da	PRON	dep	Wer
?	PUNCT	punct	Wer
»	PUNCT	punct	dit
(	PUNCT	punct	»
Qui	PRON	nsubj	va
va	VERB	parataxis	»
là	ADV	obl:mod	va
?	PUNCT	punct	»
)	PUNCT	punct	dit
dit	VERB	ROOT	dit
une	DET	det	voix
voix	NOUN	obj	dit
rauque	ADJ	amod	voix
.	PUNCT	punct	dit
XVII	NUM	ROOT	XVII
-----------------------------------	PUNCT	ROOT	-----------------------------------
EXPLICATIONS	NOUN	ROOT	EXPLICATIONS
A	AUX	case	COUPS
COUPS	NOUN	nmod	EXPLICATIONS
DE	ADP	case	FUSIL
FUSIL	NOUN	nmod	COUPS
Les	DET	det	attendaient
deux	NUM	nummod	jeunes
jeunes	ADJ	nsubj	attendaient
gens	NOUN	amod	jeunes
ne	ADV	advmod	attendaient
s'	PRON	expl:comp	attendaient
attendaient	VERB	ROOT	attendaient
à	ADP	case	rien
rien	PRON	obl:arg	attendaient
moins	ADV	fixed	rien
qu'	SCONJ	fixed	rien
à	ADP	case	pareille
une	DET	det	pareille
pareille	NOUN	dep	qu'
question	NOUN	amod	pareille
.	PUNCT	punct	attendaient
Ils	PRON	nsubj	surpris
en	PRON	iobj	surpris
furent	AUX	cop	surpris
plus	ADV	advmod	surpris
surpris	NOUN	ROOT	surpris
véritablement	ADV	advmod	surpris
qu'	SCONJ	mark	coup
ils	PRON	nsubj	coup
ne	ADV	advmod	coup
l'	PRON	obj	coup
auraient	AUX	aux:tense	coup
été	AUX	cop	coup
d'	ADP	case	coup
un	DET	det	coup
coup	NOUN	ccomp	surpris
de	ADP	case	fusil
fusil	NOUN	nmod	coup
.	PUNCT	punct	surpris
De	ADP	case	hypothèses
toutes	ADJ	amod	hypothèses
les	DET	det	hypothèses
hypothèses	NOUN	obl:mod	celle-ci
que	PRON	obj	imaginées
Marcel	PROPN	nsubj	imaginées
avait	AUX	aux:tense	imaginées
imaginées	VERB	acl:relcl	hypothèses
au	ADP	case	sujet
sujet	NOUN	obl:arg	imaginées
de	ADP	case	ville
cette	DET	det	ville
ville	NOUN	nmod	sujet
en	ADP	case	léthargie
léthargie	NOUN	nmod	ville
,	PUNCT	punct	celle-ci
la	DET	det	seule
seule	ADJ	dep	,
qui	PRON	nsubj	présentée
ne	ADV	advmod	présentée
se	PRON	expl:comp	présentée
fût	VERB	aux:tense	présentée
pas	ADV	advmod	présentée
présentée	VERB	acl:relcl	seule
à	ADP	case	esprit
son	DET	det	esprit
esprit	NOUN	obl:arg	présentée
,	PUNCT	punct	celle-ci
était	AUX	cop	celle-ci
celle-ci	PRON	ROOT	celle-ci
:	PUNCT	punct	celle-ci
un	DET	dep	celle-ci
être	AUX	aux:tense	vivant
vivant	VERB	acl	un
lui	PRON	advmod	vivant
demandant	VERB	aux:tense	compte
tranquillement	ADV	advmod	compte
compte	NOUN	dep	un
de	ADP	case	visite
sa	DET	det	visite
visite	NOUN	obl:arg	compte
.	PUNCT	punct	celle-ci
Son	DET	det	entreprise
entreprise	NOUN	nsubj	admettait
,	PUNCT	punct	entreprise
presque	ADV	advmod	légitime
légitime	ADJ	amod	entreprise
,	PUNCT	punct	entreprise
si	SCONJ	mark	admettait
l'	PRON	nsubj	admettait
on	PRON	nsubj	admettait
admettait	VERB	ROOT	admettait
que	SCONJ	mark	Stahlstadt
Stahlstadt	PROPN	ccomp	admettait
fût	PRON	nmod	Stahlstadt
complètement	ADV	advmod	déserte
déserte	ADJ	amod	fût
,	PUNCT	punct	revêtait
revêtait	VERB	parataxis	admettait
une	DET	det	physionomie
tout	DET	amod	physionomie
autre	ADJ	amod	physionomie
physionomie	NOUN	obj	revêtait
,	PUNCT	punct	revêtait
du	ADP	case	moment
moment	NOUN	obl:mod	revêtait
où	PRON	iobj	possédait
la	DET	det	cité
cité	NOUN	nsubj	possédait
possédait	VERB	acl:relcl	moment
encore	ADV	advmod	possédait
des	ADP	case	habitants
habitants	NOUN	obj	possédait
.	PUNCT	punct	revêtait
Ce	PRON	ROOT	Ce
qui	PRON	nsubj	attaque
n'	ADV	advmod	attaque
était	AUX	cop	attaque
,	PUNCT	punct	attaque
dans	ADP	case	cas
le	DET	det	cas
premier	ADJ	amod	cas
cas	NOUN	obl:mod	attaque
,	PUNCT	punct	attaque
qu'	SCONJ	mark	devenait
une	DET	det	sorte
sorte	NOUN	nsubj	devenait
d'	ADP	case	enquête
enquête	NOUN	nmod	sorte
archéologique	ADJ	amod	enquête
,	PUNCT	punct	devenait
devenait	VERB	advcl	attaque
,	PUNCT	punct	devenait
dans	ADP	case	second
le	DET	det	second
second	NOUN	obl:mod	devenait
,	PUNCT	punct	attaque
une	DET	det	attaque
attaque	NOUN	acl:relcl	Ce
à	ADP	case	main
main	ADJ	nmod	attaque
armée	NOUN	amod	attaque
avec	ADP	case	effraction
effraction	NOUN	nmod	attaque
.	PUNCT	punct	Ce
Toutes	ADJ	amod	idées
ces	DET	det	idées
idées	NOUN	nsubj	présentèrent
se	PRON	expl:comp	présentèrent
présentèrent	VERB	ROOT	présentèrent
à	ADP	case	esprit
l'	DET	det	esprit
esprit	NOUN	obl:arg	présentèrent
de	ADP	case	Marcel
Marcel	PROPN	nmod	esprit
avec	ADP	case	tant
tant	ADV	obl:mod	présentèrent
de	ADP	case	force
force	NOUN	nmod	tant
,	PUNCT	punct	présentèrent
qu'	SCONJ	obj	resta
il	PRON	nsubj	resta
resta	VERB	ccomp	présentèrent
d'	ADP	case	frappé
abord	ADV	fixed	d'
comme	ADP	case	frappé
frappé	NOUN	obl:mod	resta
de	ADP	case	mutisme
mutisme	NOUN	nmod	frappé
.	PUNCT	punct	présentèrent
«	NOUN	ROOT	«
Wer	PROPN	ROOT	Wer
da	PRON	dep	Wer
?	PUNCT	punct	Wer
»	PUNCT	nsubj	répéta
répéta	VERB	ROOT	répéta
la	DET	det	voix
voix	NOUN	obj	répéta
,	PUNCT	punct	répéta
avec	ADP	case	impatience
un	DET	advmod	impatience
peu	ADV	fixed	un
d'	ADP	case	impatience
impatience	NOUN	obl:mod	répéta
.	PUNCT	punct	répéta
L'	DET	det	impatience
impatience	NOUN	nsubj	déplacée
n'	ADV	advmod	déplacée
était	AUX	cop	déplacée
évidemment	ADV	advmod	pas
pas	ADV	advmod	déplacée
tout	ADV	advmod	déplacée
à	ADP	fixed	tout
fait	NOUN	fixed	tout
déplacée	ADJ	ROOT	déplacée
.	PUNCT	punct	déplacée
Franchir	PROPN	ROOT	Franchir
pour	ADP	mark	arriver
arriver	VERB	advcl	Franchir
à	ADP	case	porte
cette	DET	det	porte
porte	NOUN	obl:arg	arriver
des	ADP	case	obstacles
obstacles	NOUN	nmod	porte
si	SCONJ	mark	variés
variés	ADJ	amod	obstacles
,	PUNCT	punct	Franchir
escalader	VERB	parataxis	Franchir
des	DET	det	murailles
murailles	NOUN	obj	escalader
et	CCONJ	cc	faire
faire	AUX	conj	escalader
sauter	VERB	xcomp	faire
des	DET	det	quartiers
quartiers	NOUN	obj	sauter
de	ADP	case	ville
ville	NOUN	nmod	quartiers
,	PUNCT	punct	escalader
tout	ADV	amod	cela
cela	PRON	obl:mod	escalader
pour	ADP	mark	avoir
n'	ADV	advmod	avoir
avoir	VERB	advcl	escalader
rien	PRON	obj	avoir
à	ADP	mark	répondre
répondre	VERB	acl	rien
lorsqu'	SCONJ	mark	demande
on	PRON	nsubj	demande
vous	PRON	iobj	demande
demande	VERB	advcl	avoir
simplement	ADV	advmod	demande
:	PUNCT	punct	Franchir
«	ADJ	ROOT	«
Qui	PRON	nsubj	va
va	VERB	ROOT	va
là	ADV	advmod	va
?	PUNCT	punct	va
»	PUNCT	punct	laissait
