Text	POS	Dep	Head
.	PUNCT	punct	transporté
Mrs	PROPN	ROOT	Mrs
.	PUNCT	punct	Mrs
Aouda	PROPN	nsubj	sauve
était	AUX	cop	sauve
sauve	ADJ	ROOT	sauve
.	PUNCT	punct	sauve
Phileas	PROPN	ROOT	Phileas
Fogg	PROPN	flat:name	Phileas
,	PUNCT	punct	Phileas
qui	PRON	nsubj	épargné
ne	ADV	advmod	épargné
s'	PRON	iobj	épargné
était	AUX	aux:tense	épargné
pas	ADV	advmod	épargné
épargné	VERB	acl:relcl	Phileas
,	PUNCT	punct	épargné
n'	ADV	advmod	avait
avait	VERB	advcl	épargné
pas	ADV	advmod	avait
une	DET	det	égratignure
égratignure	NOUN	obj	avait
.	PUNCT	punct	Phileas
Fix	PROPN	nsubj:pass	blessé
était	AUX	aux:pass	blessé
blessé	VERB	ROOT	blessé
au	ADP	case	bras
bras	NOUN	obl:arg	blessé
,	PUNCT	punct	blessé
blessure	NOUN	advcl	blessé
sans	ADP	case	importance
importance	NOUN	obl:arg	blessure
.	PUNCT	punct	blessé
Mais	CCONJ	cc	manquait
Passepartout	ADV	advmod	manquait
manquait	VERB	ROOT	manquait
,	PUNCT	punct	manquait
et	CCONJ	cc	larmes
des	ADP	case	larmes
larmes	NOUN	conj	manquait
coulaient	ADV	case	yeux
des	ADP	det	yeux
yeux	NOUN	obl:mod	larmes
de	ADP	case	femme
la	DET	det	femme
jeune	ADJ	amod	femme
femme	NOUN	nmod	yeux
.	PUNCT	punct	manquait
Cependant	ADV	advmod	quitté
tous	ADJ	amod	voyageurs
les	DET	det	voyageurs
voyageurs	NOUN	nsubj	quitté
avaient	AUX	aux:tense	quitté
quitté	VERB	ROOT	quitté
le	DET	det	train
train	NOUN	obj	quitté
.	PUNCT	punct	quitté
Les	DET	det	roues
roues	ADJ	nsubj:pass	tachées
des	ADP	case	wagons
wagons	NOUN	nmod	roues
étaient	AUX	aux:pass	tachées
tachées	VERB	ROOT	tachées
de	ADP	case	sang
sang	NOUN	obl:mod	tachées
.	PUNCT	punct	tachées
Aux	ADP	case	moyeux
moyeux	ADJ	ROOT	moyeux
et	CCONJ	cc	rayons
aux	ADP	case	rayons
rayons	NOUN	conj	moyeux
pendaient	ADV	advmod	moyeux
d'	ADP	case	informes
informes	NOUN	obl:arg	pendaient
lambeaux	ADJ	amod	informes
de	ADP	case	chair
chair	NOUN	nmod	informes
.	PUNCT	punct	moyeux
On	PRON	nsubj	voyait
voyait	VERB	ROOT	voyait
à	ADP	case	perte
perte	NOUN	obl:arg	voyait
de	ADP	case	vue
vue	NOUN	nmod	perte
sur	ADP	case	plaine
la	DET	det	plaine
plaine	NOUN	nmod	perte
blanche	ADJ	amod	plaine
de	ADP	case	traînées
longues	ADJ	amod	traînées
traînées	NOUN	nmod	plaine
rouges	ADJ	amod	traînées
.	PUNCT	punct	voyait
Les	DET	det	Indiens
derniers	ADJ	amod	Indiens
Indiens	PROPN	nsubj	disparaissaient
disparaissaient	VERB	ROOT	disparaissaient
alors	ADV	advmod	disparaissaient
dans	ADP	case	sud
le	DET	det	sud
sud	NOUN	obl:arg	disparaissaient
,	PUNCT	punct	disparaissaient
du	ADP	case	côté
côté	NOUN	obl:mod	disparaissaient
de	ADP	case	Republican
Republican	PROPN	nmod	côté
-	PROPN	nmod	côté
river	VERB	nmod	côté
.	PUNCT	punct	disparaissaient
Mr.	PROPN	ROOT	Mr.
Fogg	PROPN	flat:name	Mr.
,	PUNCT	punct	restait
les	DET	det	bras
bras	NOUN	nsubj	restait
croisés	VERB	acl	bras
,	PUNCT	punct	restait
restait	VERB	parataxis	Mr.
immobile	ADJ	xcomp	restait
.	PUNCT	punct	Mr.
Il	PRON	nsubj	avait
avait	VERB	ROOT	avait
une	DET	det	décision
grave	ADJ	amod	décision
décision	NOUN	obj	avait
à	ADP	mark	prendre
prendre	VERB	xcomp	avait
.	PUNCT	punct	avait
Mrs	NOUN	ROOT	Mrs
.	PUNCT	punct	Mrs
Aouda	PROPN	ROOT	Aouda
,	PUNCT	punct	Aouda
près	ADV	advmod	regardait
de	ADP	case	lui
lui	PRON	dep	près
,	PUNCT	punct	regardait
le	DET	obj	regardait
regardait	VERB	acl:relcl	Aouda
sans	ADP	mark	prononcer
prononcer	VERB	xcomp	regardait
une	DET	det	parole
parole	NOUN	obj	prononcer
...	PUNCT	punct	Aouda
Il	PRON	nsubj	comprit
comprit	VERB	ROOT	comprit
ce	DET	det	regard
regard	NOUN	obj	comprit
.	PUNCT	punct	comprit
Si	SCONJ	mark	prisonnier
son	DET	det	serviteur
serviteur	NOUN	nsubj	prisonnier
était	AUX	cop	prisonnier
prisonnier	NOUN	advcl	devait
,	PUNCT	punct	devait
ne	ADV	advmod	devait
devait	VERB	ROOT	devait
-il	PRON	dep	devait
pas	ADV	advmod	risquer
tout	ADV	advmod	risquer
risquer	VERB	xcomp	devait
pour	ADP	case	arracher
l'	DET	det	arracher
arracher	NOUN	obl:arg	risquer
aux	ADP	case	Indiens
Indiens	PROPN	nmod	arracher
?	PUNCT	punct	devait
...	PUNCT	ROOT	...
«	NOUN	ROOT	«
Je	PRON	nsubj	dit
le	PRON	det	retrouverai
retrouverai	NOUN	nsubj	dit
mort	ADJ	amod	retrouverai
ou	CCONJ	cc	vivant
vivant	ADV	conj	mort
,	PUNCT	punct	dit
dit	VERB	ROOT	dit
-il	PRON	dep	dit
simplement	ADV	advmod	dit
à	ADP	case	Mrs
Mrs	PROPN	obl:arg	simplement
.	PUNCT	punct	dit
Aouda	PROPN	ROOT	Aouda
.	PUNCT	punct	Aouda
--	PUNCT	punct	Ah
Ah	NOUN	ROOT	Ah
!	PUNCT	punct	Ah
monsieur	NOUN	ROOT	monsieur
...	PUNCT	punct	monsieur
monsieur	NOUN	ROOT	monsieur
Fogg	PROPN	nmod	monsieur
!	PUNCT	punct	monsieur
s'	PRON	expl:comp	écria
écria	VERB	ROOT	écria
la	DET	det	femme
jeune	ADJ	amod	femme
femme	NOUN	obj	écria
,	PUNCT	punct	femme
en	ADP	mark	saisissant
saisissant	VERB	advcl	écria
les	DET	det	mains
mains	NOUN	obj	saisissant
de	ADP	case	compagnon
son	DET	det	compagnon
compagnon	NOUN	nmod	mains
qu'	PRON	obj	couvrit
elle	PRON	nsubj	couvrit
couvrit	VERB	acl:relcl	compagnon
de	ADP	case	larmes
larmes	NOUN	obl:arg	couvrit
.	PUNCT	punct	écria
--	PUNCT	punct	Vivant
Vivant	NOUN	ROOT	Vivant
!	PUNCT	punct	Vivant
ajouta	ADJ	amod	Mr.
Mr.	PROPN	ROOT	Mr.
Fogg	PROPN	flat:name	Mr.
,	PUNCT	punct	Mr.
si	SCONJ	mark	perdons
nous	PRON	nsubj	perdons
ne	ADV	advmod	perdons
perdons	VERB	advcl	Mr.
pas	ADV	advmod	perdons
une	DET	det	minute
minute	NOUN	obj	perdons
!	PUNCT	punct	Mr.
»	PUNCT	ROOT	»
Par	ADP	case	résolution
cette	DET	det	résolution
résolution	NOUN	obl:mod	sacrifiait
,	PUNCT	punct	sacrifiait
Phileas	PROPN	nsubj	sacrifiait
Fogg	PROPN	flat:name	Phileas
se	PRON	expl:comp	sacrifiait
sacrifiait	VERB	ROOT	sacrifiait
tout	ADV	advmod	entier
entier	ADJ	xcomp	sacrifiait
.	PUNCT	punct	sacrifiait
Il	PRON	nsubj	venait
venait	VERB	ROOT	venait
de	ADP	mark	prononcer
prononcer	VERB	xcomp	venait
sa	DET	det	ruine
ruine	NOUN	obj	prononcer
.	PUNCT	punct	venait
Un	DET	det	jour
seul	ADJ	amod	jour
jour	NOUN	obl:mod	faisait
de	ADP	case	retard
retard	NOUN	nmod	jour
lui	PRON	punct	faisait
faisait	VERB	ROOT	faisait
manquer	VERB	xcomp	faisait
le	DET	det	paquebot
paquebot	NOUN	obj	manquer
à	ADP	case	New
New	PROPN	obl:arg	manquer
York	PROPN	flat:name	New
.	PUNCT	punct	faisait
Son	DET	det	pari
pari	NOUN	nsubj	irrévocablement
était	AUX	aux:tense	irrévocablement
irrévocablement	ADV	ROOT	irrévocablement
perdu	VERB	xcomp	irrévocablement
.	PUNCT	punct	irrévocablement
Mais	CCONJ	cc	pensée
devant	ADP	case	pensée
cette	DET	det	pensée
pensée	NOUN	ROOT	pensée
:	PUNCT	punct	pensée
«	NOUN	punct	pensée
C'	PRON	nsubj	devoir
est	AUX	cop	devoir
mon	DET	obj	devoir
devoir	VERB	ROOT	devoir
!	PUNCT	punct	devoir
»	PUNCT	ROOT	»
il	PRON	expl:subj	hésité
n'	ADV	advmod	hésité
avait	AUX	aux:tense	hésité
pas	ADV	advmod	hésité
hésité	NOUN	ROOT	hésité
.	PUNCT	punct	hésité
Le	DET	det	capitaine
capitaine	NOUN	nsubj	commandant
commandant	NOUN	ROOT	commandant
le	DET	det	Kearney
fort	ADV	amod	Kearney
Kearney	PROPN	obj	commandant
était	AUX	cop	là
là	ADV	ROOT	là
.	PUNCT	punct	là
Ses	DET	det	soldats
soldats	NOUN	ROOT	soldats
--	NOUN	ROOT	--
une	DET	det	centaine
centaine	NOUN	nsubj	mis
d'	ADP	case	hommes
hommes	NOUN	nmod	centaine
environ	ADV	advmod	mis
--	PUNCT	nsubj	mis
s'	PRON	iobj	mis
étaient	AUX	aux:tense	mis
mis	VERB	ROOT	mis
sur	ADP	case	défensive
la	DET	det	défensive
défensive	NOUN	obl:arg	mis
pour	ADP	case	cas
le	DET	det	cas
cas	NOUN	obl:mod	mis
où	PRON	iobj	dirigé
les	DET	det	Sioux
Sioux	PROPN	nsubj	dirigé
auraient	AUX	aux:tense	dirigé
dirigé	VERB	acl:relcl	cas
une	DET	det	attaque
attaque	NOUN	obj	dirigé
directe	ADJ	amod	attaque
contre	ADP	case	gare
la	DET	det	gare
gare	NOUN	obl:mod	dirigé
.	PUNCT	punct	mis
«	NOUN	ROOT	«
Monsieur	NOUN	obl:mod	Mr.
,	PUNCT	punct	Mr.
dit	VERB	dep	Mr.
Mr.	PROPN	ROOT	Mr.
Fogg	PROPN	flat:name	Mr.
au	ADP	case	capitaine
capitaine	NOUN	obl:mod	Mr.
,	PUNCT	punct	Mr.
trois	NUM	nummod	voyageurs
voyageurs	NOUN	nsubj	disparu
ont	AUX	aux:tense	disparu
disparu	VERB	parataxis	Mr.
.	PUNCT	punct	Mr.
--	PUNCT	punct	Morts
Morts	NOUN	ROOT	Morts
?	PUNCT	punct	Morts
demanda	VERB	ROOT	demanda
le	DET	det	capitaine
capitaine	NOUN	obj	demanda
.	PUNCT	punct	demanda
--	PUNCT	punct	Morts
Morts	NOUN	ROOT	Morts
ou	CCONJ	cc	prisonniers
prisonniers	NOUN	conj	Morts
,	PUNCT	punct	répondit
répondit	VERB	conj	Morts
Phileas	PROPN	nmod	Morts
Fogg	PROPN	ROOT	Fogg
.	PUNCT	ROOT	.
Là	ADV	advmod	incertitude
est	AUX	cop	incertitude
une	DET	det	incertitude
incertitude	NOUN	ROOT	incertitude
qu'	SCONJ	mark	faut
il	PRON	expl:subj	faut
faut	VERB	ccomp	incertitude
faire	AUX	xcomp	faut
cesser	VERB	xcomp	faire
.	PUNCT	punct	incertitude
Votre	DET	det	intention
intention	NOUN	ROOT	intention
est-elle	ADJ	amod	intention
de	ADP	mark	poursuivre
poursuivre	VERB	acl	intention
les	DET	det	Sioux
Sioux	NOUN	obj	poursuivre
?	PUNCT	punct	intention
--	PUNCT	punct	grave
Cela	PRON	nsubj	grave
est	AUX	cop	grave
grave	ADJ	ROOT	grave
,	PUNCT	punct	grave
monsieur	NOUN	obl:mod	grave
,	PUNCT	punct	dit
dit	VERB	parataxis	grave
le	DET	det	capitaine
capitaine	NOUN	nsubj	dit
.	PUNCT	punct	grave
Ces	DET	det	Indiens
Indiens	PROPN	nsubj	peuvent
peuvent	VERB	ROOT	peuvent
fuir	VERB	xcomp	peuvent
jusqu'	ADP	case	au-delà
au-delà	ADV	obl:arg	peuvent
de	ADP	case	Arkansas
l'	DET	det	Arkansas
Arkansas	PROPN	nmod	au-delà
!	PUNCT	punct	peuvent
Je	PRON	nsubj	saurais
ne	ADV	advmod	saurais
saurais	VERB	ROOT	saurais
abandonner	VERB	xcomp	saurais
le	DET	det	fort
fort	NOUN	obj	abandonner
qui	PRON	nsubj:pass	confié
m'	PRON	iobj	confié
est	AUX	aux:tense	confié
confié	VERB	acl:relcl	fort
.	PUNCT	punct	saurais
--	PUNCT	punct	agit
Monsieur	NOUN	obl:mod	agit
,	PUNCT	punct	Monsieur
reprit	VERB	nmod	Monsieur
Phileas	PROPN	appos	reprit
Fogg	PROPN	flat:name	Phileas
,	PUNCT	punct	agit
il	PRON	expl:subj	agit
s'	PRON	expl:comp	agit
agit	VERB	ROOT	agit
de	ADP	case	vie
la	DET	det	vie
vie	NOUN	obl:arg	agit
de	ADP	case	hommes
trois	NUM	nummod	hommes
hommes	NOUN	nmod	vie
.	PUNCT	punct	agit
--	PUNCT	punct	doute
Sans	ADP	case	doute
doute	NOUN	ROOT	doute
...	PUNCT	punct	doute
mais	CCONJ	cc	risquer
puis	CCONJ	cc	risquer
-je	PRON	nsubj	risquer
risquer	VERB	conj	doute
la	DET	det	vie
vie	NOUN	obj	risquer
de	ADP	case	cinquante
cinquante	ADJ	obl:arg	risquer
pour	ADP	mark	sauver
en	PRON	mark	sauver
sauver	VERB	advcl	risquer
trois	NUM	obj	sauver
?	PUNCT	punct	doute
--	PUNCT	punct	sais
Je	PRON	nsubj	sais
ne	ADV	advmod	sais
sais	VERB	ROOT	sais
si	SCONJ	mark	pouvez
vous	PRON	nsubj	pouvez
le	PRON	obj	pouvez
pouvez	VERB	ccomp	sais
,	PUNCT	punct	pouvez
monsieur	NOUN	punct	sais
,	PUNCT	punct	sais
mais	CCONJ	cc	devez
vous	PRON	nsubj	devez
le	PRON	obj	devez
devez	VERB	conj	sais
.	PUNCT	punct	sais
--	PUNCT	punct	répondit
Monsieur	NOUN	obl:mod	répondit
,	PUNCT	punct	répondit
répondit	VERB	ROOT	répondit
le	DET	det	capitaine
capitaine	NOUN	obj	répondit
,	PUNCT	punct	répondit
personne	NOUN	parataxis	répondit
ici	ADV	nsubj	personne
n'	ADV	advmod	a
a	VERB	advcl	répondit
à	ADP	mark	apprendre
m'	PRON	iobj	apprendre
apprendre	VERB	xcomp	a
quel	ADJ	xcomp	apprendre
est	AUX	dep	quel
mon	DET	obj	devoir
devoir	VERB	xcomp	a
.	PUNCT	punct	répondit
--	PUNCT	nsubj	dit
Soit	ADV	advmod	dit
,	PUNCT	punct	dit
dit	VERB	ROOT	dit
froidement	ADJ	advmod	dit
Phileas	PROPN	obj	dit
Fogg	PROPN	flat:name	Phileas
.	PUNCT	punct	dit
J'	PRON	nsubj	irai
irai	VERB	ROOT	irai
seul	ADJ	advmod	irai
!	PUNCT	punct	irai
--	PUNCT	punct	Vous
Vous	PRON	ROOT	Vous
,	PUNCT	punct	monsieur
monsieur	NOUN	conj	Vous
!	PUNCT	punct	Vous
s'	PRON	expl:comp	écria
écria	NOUN	ROOT	écria
Fix	PROPN	flat:name	écria
,	PUNCT	punct	Fix
qui	PRON	nsubj	approché
s'	PRON	expl:comp	approché
était	AUX	aux:tense	approché
approché	VERB	acl:relcl	Fix
,	PUNCT	punct	aller
aller	VERB	xcomp	approché
seul	ADJ	advmod	aller
à	ADP	case	poursuite
la	DET	det	poursuite
poursuite	NOUN	obl:mod	approché
des	ADP	case	Indiens
Indiens	PROPN	nmod	poursuite
!	PUNCT	punct	écria
--	PUNCT	punct	Voulez
Voulez	PROPN	ROOT	Voulez
-vous	PRON	nsubj	Voulez
donc	ADV	advmod	Voulez
que	SCONJ	mark	laisse
je	PRON	nsubj	laisse
laisse	VERB	ccomp	Voulez
périr	VERB	xcomp	laisse
ce	DET	det	malheureux
malheureux	NOUN	obj	périr
,	PUNCT	punct	laisse
à	ADP	case	ce
qui	PRON	nsubj	ce
tout	ADJ	amod	ce
ce	PRON	obl:arg	laisse
qui	PRON	nsubj	vivant
est	AUX	cop	vivant
vivant	ADV	acl:relcl	ce
ici	ADV	advmod	doit
doit	VERB	xcomp	vivant
la	DET	det	vie
vie	NOUN	obj	doit
?	PUNCT	punct	Voulez
J'	PRON	nsubj	irai
irai	VERB	ROOT	irai
.	PUNCT	punct	irai
--	PUNCT	punct	irez
Eh	PROPN	obl:mod	irez
bien	ADV	fixed	Eh
,	PUNCT	punct	Eh
non	ADV	advmod	irez
,	PUNCT	punct	irez
vous	PRON	nsubj	irez
n'	ADV	advmod	irez
irez	VERB	ROOT	irez
pas	ADV	advmod	seul
seul	ADJ	advmod	irez
!	PUNCT	punct	irez
s'	PRON	expl:comp	écria
écria	VERB	advcl	ému
le	DET	det	capitaine
capitaine	NOUN	obj	écria
,	PUNCT	punct	ému
ému	VERB	ROOT	ému
malgré	ADP	case	lui
lui	PRON	obl:mod	ému
.	PUNCT	punct	ému
Non	ADV	ROOT	Non
!	PUNCT	punct	Non
Vous	PRON	nsubj	brave
êtes	AUX	cop	brave
un	DET	det	brave
brave	NOUN	amod	coeur
coeur	NOUN	ROOT	coeur
!	PUNCT	punct	coeur
...	PUNCT	punct	hommes
Trente	X	nummod	hommes
hommes	NOUN	ROOT	hommes
de	ADP	case	volonté
bonne	ADJ	amod	volonté
volonté	NOUN	nmod	hommes
!	PUNCT	punct	hommes
»	PUNCT	ROOT	»
ajouta	ADJ	amod	»
-t	PRON	dep	ajouta
-il	PRON	dep	ajouta
en	ADP	mark	tournant
se	PRON	expl:comp	tournant
tournant	VERB	xcomp	ajouta
vers	ADP	case	soldats
ses	DET	det	soldats
soldats	NOUN	obl:arg	tournant
.	PUNCT	punct	»
Toute	ADJ	amod	compagnie
la	DET	det	compagnie
compagnie	NOUN	nsubj	avança
s'	PRON	expl:pass	avança
avança	VERB	ROOT	avança
en	ADP	case	masse
masse	NOUN	obl:arg	avança
.	PUNCT	punct	avança
Le	DET	det	capitaine
capitaine	NOUN	nsubj	eut
n'	ADV	advmod	eut
eut	VERB	ROOT	eut
qu'	ADV	advmod	choisir
à	ADP	mark	choisir
choisir	VERB	xcomp	eut
parmi	ADP	case	braves
ces	DET	det	braves
braves	NOUN	obl:arg	choisir
gens	ADJ	amod	braves
.	PUNCT	punct	eut
Trente	NUM	nummod	soldats
soldats	NOUN	nsubj:pass	désignés
furent	AUX	aux:pass	désignés
désignés	VERB	ROOT	désignés
,	PUNCT	punct	désignés
et	CCONJ	cc	sergent
un	DET	det	sergent
vieux	ADJ	amod	sergent
sergent	ADV	conj	désignés
se	PRON	expl:pass	mit
mit	VERB	xcomp	désignés
à	ADP	case	tête
leur	DET	det	tête
tête	NOUN	obl:arg	mit
.	PUNCT	punct	désignés
«	NOUN	ROOT	«
Merci	NOUN	ROOT	Merci
,	PUNCT	punct	capitaine
capitaine	NOUN	conj	Merci
!	PUNCT	punct	Merci
dit	VERB	dep	Mr.
Mr.	PROPN	ROOT	Mr.
Fogg	PROPN	flat:name	Mr.
.	PUNCT	punct	Mr.
--	PUNCT	expl:subj	permettrez
Vous	PRON	nsubj	permettrez
me	PRON	expl:comp	permettrez
permettrez	VERB	ROOT	permettrez
de	ADP	mark	accompagner
vous	PRON	iobj	accompagner
accompagner	VERB	xcomp	permettrez
?	PUNCT	punct	permettrez
demanda	NOUN	ROOT	demanda
Fix	PROPN	ROOT	Fix
au	ADP	case	gentleman
gentleman	NOUN	nmod	Fix
.	PUNCT	punct	Fix
--	PUNCT	punct	ferez
Vous	PRON	nsubj	ferez
ferez	VERB	ROOT	ferez
comme	SCONJ	mark	plaira
il	PRON	nsubj	plaira
vous	PRON	iobj	plaira
plaira	VERB	ccomp	ferez
,	PUNCT	punct	plaira
monsieur	NOUN	obl:mod	plaira
,	PUNCT	punct	répondit
lui	PRON	iobj	répondit
répondit	VERB	ccomp	ferez
Phileas	PROPN	nsubj	répondit
Fogg	PROPN	nsubj	répondit
.	PUNCT	punct	ferez
Mais	CCONJ	cc	voulez
si	SCONJ	mark	voulez
vous	PRON	nsubj	voulez
voulez	VERB	advcl	resterez
me	PRON	expl:comp	rendre
rendre	VERB	xcomp	voulez
service	NOUN	obj	rendre
,	PUNCT	punct	resterez
vous	PRON	nsubj	resterez
resterez	VERB	ROOT	resterez
près	ADV	advmod	Mrs
de	ADP	case	Mrs
Mrs	PROPN	obj	resterez
.	PUNCT	punct	resterez
Aouda	PROPN	ROOT	Aouda
.	PUNCT	punct	Aouda
Au	ADP	case	cas
cas	NOUN	ROOT	cas
où	PRON	iobj	arriverait
il	PRON	nsubj	arriverait
m'	PRON	iobj	arriverait
arriverait	VERB	acl:relcl	cas
malheur	ADJ	advmod	arriverait
...	PUNCT	punct	cas
»	PUNCT	ROOT	»
Une	DET	det	pâleur
pâleur	NOUN	nsubj	envahit
subite	VERB	acl	pâleur
envahit	VERB	ROOT	envahit
la	DET	det	figure
figure	NOUN	obj	envahit
de	ADP	case	inspecteur
l'	DET	det	inspecteur
inspecteur	NOUN	nmod	figure
de	ADP	case	police
police	NOUN	nmod	inspecteur
.	PUNCT	punct	envahit
Se	PRON	expl:comp	séparer
séparer	VERB	ROOT	séparer
de	ADP	case	homme
l'	DET	det	homme
homme	NOUN	obl:arg	séparer
qu'	PRON	obj	suivi
il	PRON	nsubj	suivi
avait	AUX	aux:tense	suivi
suivi	VERB	acl:relcl	homme
pas	ADV	advmod	suivi
à	ADP	case	persistance
pas	ADV	fixed	à
et	CCONJ	cc	persistance
avec	ADP	case	tant
tant	ADV	obl:mod	de
de	ADP	case	persistance
persistance	NOUN	obl:arg	suivi
!	PUNCT	punct	séparer
Le	PRON	obj	laisser
laisser	VERB	ROOT	laisser
s'	PRON	expl:pass	aventurer
aventurer	VERB	xcomp	laisser
ainsi	ADV	advmod	aventurer
dans	ADP	case	désert
ce	DET	det	désert
désert	NOUN	obl:arg	aventurer
!	PUNCT	punct	laisser
Fix	NOUN	ROOT	Fix
regarda	VERB	acl	Fix
attentivement	ADV	advmod	regarda
le	DET	det	gentleman
gentleman	NOUN	obj	regarda
,	PUNCT	punct	regarda
et	CCONJ	cc	baissa
,	PUNCT	punct	baissa
quoi	PRON	obl:mod	baissa
qu'	SCONJ	mark	en
il	PRON	expl:subj	en
en	PRON	ccomp	quoi
eût	ADV	advmod	en
,	PUNCT	punct	quoi
malgré	ADP	case	préventions
ses	DET	det	préventions
préventions	NOUN	nmod	quoi
,	PUNCT	punct	préventions
en	ADP	case	dépit
dépit	NOUN	obl:mod	quoi
du	ADP	case	combat
combat	NOUN	nmod	dépit
qui	PRON	nsubj	livrait
se	PRON	expl:comp	livrait
livrait	VERB	acl:relcl	combat
en	ADP	case	lui
lui	PRON	obl:mod	livrait
,	PUNCT	punct	baissa
il	PRON	nsubj	baissa
baissa	VERB	conj	regarda
les	DET	det	yeux
yeux	NOUN	obj	baissa
devant	ADP	case	regard
ce	DET	det	regard
regard	NOUN	obl:arg	baissa
calme	PROPN	flat:name	regard
et	CCONJ	cc	franc
franc	ADJ	conj	regard
.	PUNCT	punct	baissa
«	NOUN	ROOT	«
Je	PRON	nsubj	resterai
resterai	VERB	ROOT	resterai
»	PUNCT	punct	resterai
,	PUNCT	punct	dit
dit	VERB	parataxis	resterai
-il	PRON	nsubj	dit
.	PUNCT	punct	resterai
Quelques	DET	det	instants
instants	NOUN	nmod	Mr.
après	ADP	case	Mr.
,	PUNCT	punct	Mr.
Mr.	PROPN	nsubj	serré
Fogg	PROPN	flat:name	Mr.
avait	AUX	aux:tense	serré
serré	VERB	ROOT	serré
la	DET	det	main
main	NOUN	obj	serré
de	ADP	case	femme
la	DET	det	femme
jeune	ADJ	amod	femme
femme	NOUN	nmod	main
;	PUNCT	punct	serré
puis	CCONJ	cc	remis
,	PUNCT	punct	remis
après	ADP	case	lui
lui	PRON	obl:mod	remis
avoir	AUX	aux:tense	remis
remis	VERB	advcl	partait
son	DET	det	précieux
précieux	NOUN	obj	remis
sac	NOUN	amod	précieux
de	ADP	case	voyage
voyage	NOUN	nmod	précieux
,	PUNCT	punct	partait
il	PRON	nsubj	partait
partait	VERB	ROOT	partait
avec	ADP	case	sergent
le	DET	det	sergent
sergent	NOUN	obl:mod	partait
et	CCONJ	cc	troupe
sa	DET	det	troupe
petite	ADJ	amod	troupe
troupe	NOUN	conj	sergent
.	PUNCT	punct	partait
Mais	CCONJ	cc	partir
avant	ADP	mark	partir
de	ADP	mark	partir
partir	VERB	advcl	dit
,	PUNCT	punct	dit
il	PRON	nsubj	dit
avait	AUX	aux:tense	dit
dit	VERB	ROOT	dit
aux	ADP	case	soldats
soldats	NOUN	obl:arg	dit
:	PUNCT	punct	dit
«	VERB	ROOT	«
Mes	ADP	case	amis
amis	NOUN	ROOT	amis
,	PUNCT	punct	a
il	PRON	expl:subj	a
y	PRON	expl:comp	a
a	VERB	ROOT	a
mille	NUM	nummod	livres
livres	NOUN	obj	a
pour	ADP	case	vous
vous	PRON	nmod	livres
si	SCONJ	mark	sauvons
nous	PRON	nsubj	sauvons
sauvons	VERB	acl:relcl	vous
les	DET	det	prisonniers
prisonniers	NOUN	nsubj	sauvons
!	PUNCT	punct	a
»	PUNCT	ROOT	»
Il	PRON	nsubj:pass	midi
était	AUX	cop	midi
alors	ADV	advmod	midi
midi	ADJ	ROOT	midi
et	CCONJ	cc	minutes
quelques	DET	det	minutes
minutes	NOUN	conj	midi
.	PUNCT	punct	midi
Mrs	PROPN	ROOT	Mrs
.	PUNCT	punct	Mrs
Aouda	PROPN	nsubj	retirée
s'	PRON	expl:comp	retirée
était	AUX	aux:tense	retirée
retirée	VERB	ROOT	retirée
dans	ADP	case	chambre
une	DET	det	chambre
chambre	NOUN	obl:arg	retirée
de	ADP	case	gare
la	DET	det	gare
gare	NOUN	nmod	chambre
,	PUNCT	punct	retirée
et	CCONJ	cc	attendait
là	ADV	advmod	attendait
,	PUNCT	punct	là
seule	ADJ	dep	là
,	PUNCT	punct	attendait
elle	PRON	nsubj	attendait
attendait	VERB	conj	retirée
,	PUNCT	punct	attendait
songeant	VERB	advcl	attendait
à	ADP	case	Phileas
Phileas	PROPN	obl:arg	songeant
Fogg	PROPN	flat:name	Phileas
,	PUNCT	punct	Phileas
à	ADP	case	générosité
cette	DET	det	générosité
générosité	NOUN	obl:arg	songeant
simple	ADJ	amod	générosité
et	CCONJ	cc	grande
grande	ADJ	conj	simple
,	PUNCT	punct	attendait
à	ADP	case	tranquille
ce	DET	det	tranquille
tranquille	NOUN	obl:arg	attendait
courage	ADJ	amod	tranquille
.	PUNCT	punct	retirée
Mr.	PROPN	nsubj	sacrifié
Fogg	PROPN	flat:name	Mr.
avait	AUX	aux:tense	sacrifié
sacrifié	VERB	ROOT	sacrifié
sa	DET	det	fortune
fortune	NOUN	obj	sacrifié
,	PUNCT	punct	sacrifié
et	CCONJ	cc	jouait
maintenant	ADV	advmod	jouait
il	PRON	nsubj	jouait
jouait	VERB	conj	sacrifié
sa	DET	det	vie
vie	NOUN	obj	jouait
,	PUNCT	punct	jouait
tout	ADV	amod	cela
cela	PRON	obl:mod	sacrifié
sans	ADP	case	hésitation
hésitation	NOUN	nmod	cela
,	PUNCT	punct	sacrifié
par	ADP	mark	devoir
devoir	VERB	advcl	sacrifié
,	PUNCT	punct	sacrifié
sans	ADP	case	phrases
phrases	ADJ	obl:mod	sacrifié
.	PUNCT	punct	sacrifié
Phileas	PROPN	nsubj	héros
Fogg	PROPN	flat:name	Phileas
était	AUX	cop	héros
un	DET	det	héros
héros	NOUN	ROOT	héros
à	ADP	case	yeux
ses	DET	det	yeux
yeux	NOUN	nmod	héros
.	PUNCT	punct	héros
L'	DET	det	inspecteur
inspecteur	NOUN	nsubj	pensait
Fix	PROPN	flat:name	inspecteur
,	PUNCT	punct	Fix
